Channel0	Channel1	Channel2	Channel3	Channel4	Channel5	Channel6	Channel7	Channel8	Channel9	Channel10	Channel11	Channel12	Channel13	Channel14	Channel15	Channel16	Channel17	Channel18	Channel19
1.568257496408683060e+00	1.961393322264411543e+00	5.388771901278637672e-02	2.250748730086612470e-01	1.976984825961186631e+00	9.529550941197987082e-03	1.967591587500572503e+00	1.170452132446050814e-01	3.715108784912639350e-02	2.080516136915619707e-01	1.557171782820431005e+00	3.990147682342619351e-02	5.672980808215452586e-02	1.130879583266934385e-01	1.685921571899924587e-02	1.578951465490967543e+00	1.960396266516708508e+00	1.969357879238991638e+00	6.801862609947306737e-02	4.776406362324847610e-02
0.000000000000000000e+00	1.082422468679925975e+00	2.032987423024742446e-01	2.847204242673042132e-02	0.000000000000000000e+00	1.070257420966265888e-01	1.952301917649375662e+00	6.630253905389424385e-02	1.086200101126913786e+00	1.203436874365411413e-02	1.982879744165772173e+00	1.739478440840133006e-02	1.949615390174928020e+00	1.078426239937011033e+00	8.677861375613856246e-03	1.952186043817848216e+00	1.017583265096834028e-01	1.093191438840169116e+00	3.500565543823203063e-02	1.549114471572257568e+00
2.517510710498810367e-02	1.086317701314759576e+00	1.080954535145513429e+00	2.393807678270384182e-02	1.702672798231830500e-02	2.929051661086679026e-02	6.087296409740228231e-02	1.076524044658498047e+00	2.080532756795882565e-01	1.301361256204404751e-02	2.154493936410110388e-01	1.122664841151781306e-01	3.647031150880912509e-02	1.081086721854773725e+00	0.000000000000000000e+00	1.866347941527060975e-02	0.000000000000000000e+00	1.075071968520737276e+00	1.249242114124935327e-01	1.071658125209967505e+00
1.979298734027585382e+00	9.425210774429244875e-02	1.110133337100737971e-01	1.582018242539117381e+00	2.014554462229528387e+00	2.187618963080636136e-01	1.971018031462178133e+00	1.563666930346192752e+00	2.674466450833975356e-02	2.090322113393431325e-01	1.589394881729165654e+00	1.111282898364647637e-01	3.194329044762245218e-02	9.048782602782401430e-02	8.386758403724173250e-02	1.081962449317734665e+00	1.191882557881987666e-02	1.960270681867277043e+00	5.811765049917338305e-02	1.574383747022173541e+00
4.374859141807570240e-02	2.084853511552696992e-01	1.068888771606373300e+00	1.566088504648071922e+00	1.360608164998497807e-02	4.815535478365748356e-02	3.921823250016149426e-02	1.090980185562869798e+00	1.080643056126255885e+00	4.156583297925039999e-02	9.473823122532662108e-03	1.142729305085493086e-01	4.218795255570331748e-02	1.964400260728118575e+00	4.288957287334084489e-02	1.804796700210695853e-02	1.740903247233038451e-02	1.082660216048537460e+00	3.282010236512486467e-02	1.956477130827696698e+00
1.579917335817669688e+00	1.951216401976725967e+00	5.277828188591225655e-02	2.245779216817617163e-01	1.979092415925202131e+00	2.116688144970009858e-02	1.967723837676237153e+00	1.225246452570474126e-01	4.372495890058344242e-02	2.161291329301446018e-01	1.587867048035889184e+00	1.007829606889075469e-02	1.513323971921502059e-02	1.182819588500305386e-01	1.179401357692489924e-02	1.566493208254818859e+00	1.964044675515683069e+00	1.952797413256726955e+00	6.766911558079412303e-02	4.763152898888236425e-02
6.389845872333757559e-02	1.078948202501696318e+00	2.063365706151376322e-01	1.254260579453303839e-02	1.456585868808457944e-04	1.160590328466536425e-01	1.959761359304318384e+00	9.321622800313411616e-02	1.080513406592295444e+00	1.489072335161972099e-02	1.959157041798735177e+00	5.823013862437304705e-02	1.969381843988780911e+00	1.084760708027951104e+00	1.502814937110158455e-02	1.954576359736698299e+00	1.037472197309272370e-01	1.051602911814274899e+00	3.939536875319737258e-02	1.567670014682414958e+00
4.255858351188262362e-02	2.094242529221888860e-01	1.089687092982841055e+00	1.570203638412235980e+00	2.474756011675062484e-02	3.470495040655923596e-02	5.788037332453523781e-02	1.089520926332489204e+00	1.085201257284781118e+00	4.303291741862764336e-02	9.770266192476400810e-03	1.051224850607965916e-01	4.222833699937291602e-02	1.974706934877641373e+00	2.858732633573594917e-02	1.863401878189224412e-02	1.132828199339739640e-02	1.080229829688447607e+00	4.637905122885049164e-02	1.956812475603002532e+00
2.196679465824438182e-01	9.598884702241426703e-03	2.164908136531887017e-01	1.565031397258974222e+00	4.648123269900984733e-02	9.451330044199237126e-03	6.526707257971697818e-02	1.132555962532630245e+00	1.579113685754348406e+00	2.089348366439300886e-01	9.958772163332754723e-03	1.713266980781955398e-02	1.730328474597121399e-02	2.091475339388520482e-01	2.886066814094912295e-02	1.600430280986565812e+00	2.079037992880456570e-02	1.094760178893324110e+00	2.678305402784445649e-02	1.919812913800618415e-03
5.025915478240516876e-02	4.889253944618124348e-02	4.396294085126529333e-03	2.104209043131760326e-01	1.986947219588524716e+00	2.297022281533403487e-01	1.973843921851928362e+00	1.571804482994654695e+00	1.184353897616026996e-01	1.568270512139875450e+00	1.589169825724209728e+00	1.430129238508469625e-01	5.483961650341100114e-02	1.203576799514823187e-01	4.866987264335187469e-02	2.118380437143783657e-01	3.866862423918097924e-02	1.574760402301832896e+00	6.219143888045170626e-02	6.284206729581697654e-03
6.249658133279503702e-02	1.074904750174898282e+00	1.087825727846609691e+00	2.182255097632213384e-02	1.293917281540816686e-02	2.720821492904450939e-02	6.322534615321610818e-02	1.071363939766728279e+00	2.065507712977511789e-01	8.727188276335265740e-03	2.108524904345570883e-01	1.294747880223359182e-01	3.739238768055579837e-02	1.066861571539274856e+00	0.000000000000000000e+00	1.104190601262964033e-01	1.248748811953227789e-02	1.071467546804159232e+00	1.266310795573857284e-01	1.075805624892976819e+00
3.193462969263290152e-02	1.073468310039086937e+00	2.091973041790506915e-01	1.914469104717375983e-02	6.943467816096839454e-03	1.178857309451524366e-01	1.957056811497960735e+00	6.935201859783617084e-02	1.080854135932607374e+00	1.597185393421212546e-02	1.974356311374079853e+00	5.919168169475402808e-02	1.959992415490689810e+00	1.067422373335291663e+00	1.254337909942573187e-02	1.951771145044448375e+00	1.106286183159485847e-01	1.074644366762699255e+00	3.796181306410989498e-02	1.556427379344243578e+00
2.477771998271657561e-01	1.598613095731950262e-02	2.343989599692415382e-01	1.565919665222459845e+00	5.851890844237656736e-02	6.091201893289179686e-03	6.387066564493615317e-02	1.185436045859686205e+00	1.574694109422489774e+00	2.139946285103004331e-01	6.765258444270419620e-03	1.648541372395736018e-02	1.573716542637747240e-02	2.121563353638221405e-01	1.905293714532745389e-02	1.644624173696879188e+00	2.754690738486949286e-02	1.097987778103805212e+00	2.933079484373744134e-02	0.000000000000000000e+00
1.983516964211004430e+00	9.426383825898866642e-02	1.016686876274190271e-01	1.586282347303660467e+00	2.063716475502350711e+00	2.228953292382570561e-01	1.968961975194390535e+00	1.566888541843557858e+00	3.527871999976132239e-02	2.139724002265559755e-01	1.585704483352807781e+00	1.125379055584032617e-01	3.070855885101360372e-02	8.141956261707095077e-02	6.335175313065723179e-02	1.084114921644915075e+00	1.147150495180161711e-02	1.960514697709641707e+00	5.869285826596348093e-02	1.573235225424394645e+00
1.976978221189330975e+00	1.113721109560563693e-01	1.043247890982778869e-01	1.581360010007019312e+00	2.077621007981860224e+00	2.218810693692639113e-01	1.970620462281143404e+00	1.578110638935604326e+00	1.531494405257706817e-02	2.120063836456987372e-01	1.581685074778176991e+00	1.159073924693442281e-01	3.515127712353983969e-02	1.188452089311686360e-01	1.349019386628690087e-01	1.083559423211119643e+00	1.185615186282176770e-02	1.957222046684502503e+00	5.880961192011121413e-02	1.577145318393241125e+00
1.976735225909764804e+00	1.167758392719571992e-01	1.004365535262517622e-01	1.579950986099218246e+00	2.108970493654926948e+00	2.254941626848076530e-01	1.967392225996294375e+00	1.584122383606937579e+00	1.471560457316315081e-02	2.139146217768001790e-01	1.587081553620324215e+00	1.167543620855093917e-01	4.194101575501676948e-02	1.195257751381117450e-01	1.785455498492481419e-01	1.085041947055515044e+00	9.814331285562921323e-03	1.954550526559170276e+00	6.011870498330837420e-02	1.575086054156467963e+00
1.986525877230569170e+00	1.069849792944749522e-01	1.056782492645365057e-01	1.583513017950995971e+00	1.891848980719334605e+00	2.186354686354774479e-01	1.974367186421974729e+00	1.577109989460612205e+00	1.458077065860650945e-02	2.072499717058446933e-01	1.585706144041243215e+00	1.125782905683775231e-01	3.256057653189274592e-02	8.955263184120570985e-02	5.606990105024948351e-02	1.079188898802018848e+00	1.317065929790510459e-02	1.960456448449316103e+00	6.090598661689256704e-02	1.575445242038443050e+00
1.944395839480600241e+00	1.244350848509529622e-02	1.239986087931096714e-01	1.576998194066888015e+00	4.444338934146079001e-02	2.882533939624184333e-02	1.801910315749963992e-02	1.166371898224388345e-02	7.088655478766441032e-02	1.971394496945741537e+00	1.139789033922439659e-01	2.052461630071448218e-01	3.433457202557479472e-03	2.276630834976902523e-02	1.339491055266713304e-01	1.974288347028416490e+00	8.186744270938231191e-03	1.975521924408236263e+00	5.188644060646057515e-02	0.000000000000000000e+00
1.971031512920603967e+00	9.274172118075718618e-02	1.066498081354593369e-01	1.580456757534196344e+00	1.913349398543683133e+00	2.194950754691734340e-01	1.964049898730247712e+00	1.551053094583356495e+00	3.345174833508676726e-02	2.160078440960473412e-01	1.584568110934573948e+00	1.198042033774093240e-01	3.333784080641687131e-02	1.309615903580924334e-01	1.632579732099533054e-01	1.083213028489351748e+00	1.031047110629777948e-02	1.957033625566283019e+00	5.810023921705186056e-02	1.576338588999704804e+00
2.858893603090219282e-02	1.087365967311862969e+00	2.032175040141131206e-01	1.517257732670015263e-02	0.000000000000000000e+00	1.005667424382275799e-01	1.959716626682612484e+00	1.217791270105222229e-01	1.077703881035489974e+00	6.220542573230202800e-03	1.967565383712328142e+00	5.991772760370607520e-02	1.962399049625634717e+00	1.076796315465839760e+00	1.402488008614464869e-02	1.954896252387265276e+00	1.075555039839627136e-01	1.070980596595523027e+00	4.230376347776738238e-02	1.568345832318628785e+00
1.973355834192045188e+00	1.113708070572842490e-01	1.096153855878474054e-01	1.580204544298627001e+00	2.158632293812692726e+00	2.162411569096102382e-01	1.969888148998588440e+00	1.580715955074391443e+00	2.573714361926551092e-02	2.144125251473211757e-01	1.583932285220086111e+00	1.144647979753608963e-01	3.838334222299238929e-02	1.048129512753860765e-01	1.441718571735084442e-01	1.083625381994691494e+00	1.090516044171893281e-02	1.956353957575614810e+00	6.051700175251917280e-02	1.578331461927950929e+00
3.325819791438402312e-02	1.077125076411169058e+00	2.064737743792358082e-01	1.956922921151236366e-02	2.824580367883288215e-03	1.195335891315286447e-01	1.955745319406823945e+00	1.152658154858832162e-01	1.084087090288497812e+00	1.234819784036675881e-02	1.967631545358858203e+00	4.312686217434658076e-02	1.960101104226077640e+00	1.071550584092905156e+00	1.126143340547302273e-02	1.954707070184761974e+00	1.085795581336120447e-01	1.069235306108138550e+00	3.708562894739630966e-02	1.560642689951857065e+00
4.333824552859155688e-02	2.113044987007548225e-01	1.061830081116128754e+00	1.568700402911265224e+00	3.459748068497917745e-03	2.320058645185699153e-02	8.673345737682114365e-02	1.091607709513590097e+00	1.082948739680508421e+00	4.095101749230219135e-02	6.754204155917870392e-03	1.097352050006541041e-01	4.160751344389825718e-02	1.962242823041098427e+00	3.772878729810875964e-02	1.790692244781317416e-02	4.431355166265797674e-03	1.081963715368526424e+00	1.173957195447991250e-02	1.957757202074088099e+00
1.983577999119485513e+00	1.059396826826021348e-01	1.126216878918966380e-01	1.581405681547261910e+00	1.948051156291430441e+00	2.162952447868875250e-01	1.975307167682565535e+00	1.580355015382504558e+00	1.458061993318895098e-02	2.055362380501591923e-01	1.586666774025462523e+00	1.071172416467310456e-01	2.467096131343876966e-02	9.558180803352808730e-02	5.888817761220333652e-02	1.078568766019272873e+00	1.408623154546962027e-02	1.960981804626233727e+00	6.151682149056416499e-02	1.574570233724114532e+00
4.317061161667307828e-02	2.064020906895946417e-01	1.072977862086990530e+00	1.566056624940013187e+00	1.611820890852513899e-02	5.377598746837688320e-02	4.897618210091611579e-02	1.090657000743154414e+00	1.077454653532924578e+00	3.695014816234935828e-02	5.891698282432538195e-03	1.124935438651394892e-01	4.249237687743156328e-02	1.959465356185901674e+00	3.612093772487633830e-02	1.592360755351606566e-02	2.240687755964991534e-02	1.080342425112349680e+00	3.019521269855728746e-02	1.955515852863709325e+00
5.741566902901246161e-02	1.078103365076250153e+00	2.092681942600045364e-01	1.529973579032760031e-02	7.349474983756509351e-03	1.037922259102777855e-01	1.960804617351453949e+00	1.909029791366406159e-01	1.077353505378434884e+00	7.851698245970650802e-03	1.975079014532641564e+00	5.661991745588091512e-02	1.970441763831354942e+00	1.075909588836790887e+00	1.576763640320743079e-02	1.958989134497134854e+00	1.080872486893294376e-01	1.075827679670685821e+00	4.443776324541106465e-02	1.576496204506855126e+00
6.607970841900812076e-02	1.062313034457764038e+00	1.084098207335816966e+00	1.872511071616451972e-02	1.890558204334258710e-02	2.815284423982716139e-02	5.905164314499634914e-02	1.077464792071330502e+00	2.060028071056889953e-01	2.737275215779053431e-02	2.164460556747758169e-01	1.263186437192112543e-01	4.472634796736899704e-02	1.087049103098815417e+00	5.788749293790653727e-01	1.628333316418682786e-02	5.811497615171540981e-03	1.078289098355692532e+00	1.194753471964890568e-01	1.088477332259540020e+00
1.069528431388603984e+00	3.455927798264170347e-02	1.961919044183643601e+00	1.300949433695975689e-02	2.407072389105805593e-02	0.000000000000000000e+00	7.655698696819546178e-02	1.079507147587530191e+00	1.566850243643876262e+00	4.435060813852231831e-02	1.077538754014796041e+00	6.169662099094206167e-03	0.000000000000000000e+00	1.082133078839250917e+00	3.615811961477742587e-02	1.055933032403574556e-01	9.677333928387125972e-02	1.076403017073783275e+00	1.200619091549789963e-02	1.956495389796518714e+00
1.969335382345127172e+00	1.163070655150347105e-01	1.084291892089880444e-01	1.578583236479815133e+00	2.021406626996721023e+00	2.091721891434277780e-01	1.967222647403990665e+00	1.582858038826379765e+00	3.116936270176358034e-02	2.126907016140500983e-01	1.581915400705798502e+00	1.197995246876517594e-01	3.645504711843138013e-02	1.549666043137934990e-01	1.260583511128939294e-01	1.081062974649328323e+00	1.257958953586880285e-02	1.958292440621859809e+00	5.913310321582782025e-02	1.580634463413930213e+00
2.045325219639734793e-02	1.084911528626251842e+00	1.078786551542144201e+00	2.286536941923197203e-02	1.788399594941348508e-02	2.633932304358694090e-02	6.116859052069364977e-02	1.077202004886752773e+00	2.097590089369477662e-01	1.039387712615707712e-02	2.171880785666279734e-01	1.094471867725868713e-01	3.655880068448218861e-02	1.083454605331208853e+00	0.000000000000000000e+00	5.780263137055881295e-02	0.000000000000000000e+00	1.078961222199874559e+00	1.264580297162265499e-01	1.069615651003477774e+00
1.980404868234030724e+00	9.473673844383607989e-02	1.060340441887616947e-01	1.580003618585103409e+00	2.053970354669723886e+00	2.173426244584597822e-01	1.970653781877494515e+00	1.551312584660492044e+00	1.825430735532518681e-02	2.107418018617007449e-01	1.595452772211960024e+00	1.128884783575673095e-01	2.907599587201102273e-02	7.905209055403404628e-02	7.403606487515831946e-02	1.078502288585245550e+00	1.311339208464064841e-02	1.964089047866388604e+00	5.580999108149345411e-02	1.573645131171573786e+00
3.895399595361452583e-02	1.077939401442140177e+00	1.082341123345911260e+00	2.032719597247488463e-02	1.663168679516644627e-02	2.713845224584989640e-02	6.031541679675747614e-02	1.074904212597918240e+00	2.076563243065560060e-01	1.787935990781690590e-02	2.157952533399158379e-01	1.159153749961775587e-01	3.825138803523639441e-02	1.081314221903755035e+00	0.000000000000000000e+00	5.231441297886328667e-02	5.166879245330947487e-03	1.075519803472080316e+00	1.248104413413956837e-01	1.078485205019364512e+00
6.720084556143654519e-02	1.073872388478096518e+00	2.115532386016509281e-01	1.717230015173577817e-02	1.077550014523382012e-02	1.178464213511945385e-01	1.959310476227457354e+00	1.257714206420808556e-01	1.079754739524910745e+00	1.391190385747029246e-02	1.963928079190083498e+00	4.662322595774252842e-02	1.969531535301750180e+00	1.069055300485234561e+00	1.511900006368463098e-02	1.954915913913982006e+00	1.138743248400243407e-01	1.080797346848250573e+00	3.818099089177332678e-02	1.571084657599025158e+00
1.091821881535824490e+00	6.249763172753403789e-03	1.600953936361165092e-02	1.573640044409554850e+00	1.969020400263977066e+00	4.675242802849061824e-02	1.235134069318877086e-02	1.032792991157583662e-01	7.628799754060076009e-03	1.571781054387362930e+00	1.594511174127811959e+00	1.407739314964634100e-02	3.446148601664322797e-02	1.140080140112454676e-01	1.064888172191281457e-01	1.586692465450481482e+00	1.840918138011247290e-02	1.939700195957630768e+00	6.415720683636561006e-02	3.567054868281728519e-02
5.291079201990391695e-02	3.289280432682840927e-02	1.038571771077917948e-02	2.090569813646302733e-01	1.969742690473521574e+00	2.323072061570739255e-01	1.983900907954576631e+00	1.574196759154887770e+00	1.099779406829098916e-01	1.560755629516840992e+00	1.589198266550788441e+00	1.822780197284595838e-01	5.588666791656926591e-02	1.302251068880679319e-01	6.057767435120080257e-02	2.273588118661411250e-01	4.234189720012614122e-02	1.565965627245269776e+00	6.357682567717214128e-02	0.000000000000000000e+00
3.987788120058139568e-02	2.052116172452667642e-01	1.082760742904377294e+00	1.570088344623535859e+00	2.475810842589649952e-02	1.794098750271350823e-02	6.210887605882509099e-02	1.089222215380558856e+00	1.088814627459556705e+00	3.927354723517268581e-02	1.061769972627590528e-02	1.099250218439966897e-01	4.092288514775045682e-02	1.971456016935072331e+00	4.017416018827602020e-02	2.309923738416419167e-02	4.827252646983252321e-03	1.081264431750318611e+00	4.977087302981902939e-02	1.954905164823105501e+00
4.696287862670519425e-02	4.287593309504355438e-02	1.479415494090175094e-02	2.128968279089109294e-01	1.996263994703832312e+00	2.263332763243349199e-01	1.968532802707875895e+00	1.572154752159329538e+00	1.156167204394818182e-01	1.571123796113130799e+00	1.584717611424052430e+00	1.000404127158711076e-01	6.188984117382812650e-02	1.192465948750170285e-01	3.680902457860919796e-02	2.165946926501815251e-01	4.457004542971691047e-02	1.571380114078394064e+00	5.912926184321826151e-02	0.000000000000000000e+00
4.014602211451431119e-02	2.131315175842601883e-01	1.072861092371985903e+00	1.569293618985535765e+00	1.141747470700948605e-02	2.178187800398193388e-02	7.580729190963626796e-02	1.089307135204599541e+00	1.079354148560998095e+00	4.151282214063525822e-02	6.838585871542555462e-03	1.108227310805494498e-01	4.136109832128698205e-02	1.966017430803027599e+00	3.773479424016092099e-02	1.525788762485715509e-02	1.405989963235939298e-02	1.081635684989032065e+00	3.639446796535569795e-02	1.956314413573596145e+00
1.986122935280123958e+00	1.181280755720287151e-01	9.547609238042735480e-02	1.580309075036807176e+00	1.921374062871161081e+00	2.145135641469375631e-01	1.973314800704059513e+00	1.563984616587176468e+00	2.465945562582645689e-02	2.082865845702241148e-01	1.585875747709927008e+00	1.078497425125267833e-01	2.812878851836650776e-02	6.941915960846789524e-02	2.480988238849674010e-02	1.078119210259666616e+00	1.448354287766706258e-02	1.965482708665698963e+00	5.982953992112508002e-02	1.573690113450668893e+00
1.981021379876694688e+00	1.322251754716706196e-01	1.081906757026590005e-01	1.580943446375577155e+00	2.042750912634291982e+00	2.259089407217218792e-01	1.968960766798729001e+00	1.587785119472986395e+00	1.651483769877353999e-02	2.129507064360384172e-01	1.580814401809049308e+00	1.143629789993529933e-01	3.913496604660626765e-02	1.043586137770056294e-01	1.769803462507013592e-01	1.085390598008148633e+00	9.651563115721866273e-03	1.953752210189749094e+00	5.983505007093678496e-02	1.576423723991428050e+00
4.155266468692565829e-02	1.077536432243954012e+00	2.084518507485730032e-01	1.346146986482953632e-02	1.577257391937096371e-03	1.062661299615706018e-01	1.960478429033530867e+00	1.972478692670603939e-01	1.081034856043166847e+00	8.959763068247566381e-03	1.970225432698336610e+00	5.488357976921456188e-02	1.965811980548257454e+00	1.083486809422417707e+00	1.550164499331859076e-02	1.959426540726622701e+00	1.095845196396084131e-01	1.087410862735299188e+00	4.444740502314101227e-02	1.587551704556026122e+00
1.983414471043621674e+00	1.006302167053194224e-01	1.061085898921531046e-01	1.580830868117438781e+00	2.183885851674855161e+00	2.249653696422378724e-01	1.972201593984475032e+00	1.584977499570612736e+00	3.204126389264282115e-02	2.113973454004430264e-01	1.591017960030094658e+00	1.063914618157421887e-01	3.443062481352072296e-02	9.093872342996502101e-02	1.044535058249221049e-01	1.084583325299757428e+00	1.070125499845894258e-02	1.959379660766356279e+00	6.326869680014360342e-02	1.571985188714617676e+00
1.946237076044020853e+00	6.726348347866381583e-03	1.381445140357640544e-01	1.579307439534825885e+00	4.052243077943239180e-02	2.401266692730877339e-02	2.124891390115774686e-02	8.254631492006562349e-03	7.916401950211814087e-02	1.966291360498796381e+00	1.167455145216399204e-01	2.016851139329880471e-01	1.234306384125081688e-03	2.826078788693987820e-02	1.381439383138146626e-01	1.978193426193338045e+00	6.786874061390801328e-03	1.985421994640557131e+00	5.129419134631173216e-02	1.597128890280408164e-03
4.170399349828465135e-02	2.114843979383680683e-01	1.057959024531591297e+00	1.568421734822791791e+00	2.160000310140626836e-02	3.671733411231263566e-02	1.136434237723235874e-01	1.087572062989537347e+00	1.080075300144327288e+00	3.949389329074382698e-02	5.002599120708816141e-03	1.101911215132301558e-01	3.786552564307438945e-02	1.982171623884125600e+00	2.484019303825335534e-02	1.669319295030220404e-02	8.674359446175339272e-03	1.090087960624739116e+00	5.798356621796751931e-02	1.956876731291436355e+00
1.984197583008950660e+00	1.020475118824755306e-01	1.085610243331306818e-01	1.580789580298185504e+00	1.893061210526882254e+00	2.121020488773621981e-01	1.974007332030002226e+00	1.559385365791140510e+00	1.775027373255554444e-02	2.099220958172730855e-01	1.583176948609382295e+00	1.107467958947869896e-01	3.088635319353998793e-02	6.285073906145507983e-02	9.007753099636038596e-02	1.077213746535214733e+00	1.349721366915476034e-02	1.959555522130281169e+00	5.763958756326269944e-02	1.577248759900469643e+00
1.966070972857856036e+00	2.997699759884282084e-02	7.040511218470484056e-02	1.564528507238576838e+00	5.892669110087501994e-02	5.296091198237219688e-02	5.092746968723953042e-03	2.642056935265753304e-02	2.545002450333852181e-02	1.995056961435350162e+00	1.032172667689685852e-01	2.270414633437586593e-01	1.753464276638991987e-02	5.873982991773643927e-03	1.202729952283280307e-01	1.952039193950963147e+00	1.279684003350360817e-02	1.932284068356705298e+00	6.011160513473167571e-02	3.054504743603306260e-02
6.414401904193112181e-02	1.077216281926053343e+00	2.067912285562248098e-01	1.525173812064236148e-02	3.405669068808720931e-03	1.149577712043440975e-01	1.959361498291722459e+00	6.335744863546752259e-02	1.079037849296251128e+00	9.820888811461031889e-03	1.963372961116369719e+00	6.002437996822447552e-02	1.970859846170870178e+00	1.077698006770802186e+00	1.426963369197105022e-02	1.950618341838464831e+00	1.090815462922115897e-01	1.052069557566636337e+00	3.540721615411362988e-02	1.556735435048154148e+00
1.979202154840515204e+00	9.956251427590130654e-02	1.023504345400229887e-01	1.582803865302303770e+00	2.156762261581524953e+00	2.175844525568826349e-01	1.968338728901802170e+00	1.564891980945444017e+00	2.555091407618016036e-02	2.105771762520437518e-01	1.586747657154322200e+00	1.148276823723427820e-01	3.172514394374130464e-02	1.263525463897557100e-01	1.162502127444334094e-01	1.081442170700062766e+00	1.202008940202490758e-02	1.962033427137761521e+00	5.943752626551947887e-02	1.573927226119036682e+00
5.074302175119750624e-02	1.070489854452894019e+00	1.077953448711719941e+00	3.533313973688826520e-02	2.247093202316715471e-02	2.441733967595456634e-02	5.997464587798826546e-02	1.079618288553018113e+00	2.102182757352145936e-01	1.591105731069451107e-02	2.159757760614083311e-01	1.136418385071843590e-01	4.179670535319531671e-02	1.093109622390278313e+00	3.534579166684409524e-01	4.055854171715687212e-02	0.000000000000000000e+00	1.082489279188969977e+00	1.233480105311307862e-01	1.076232723519678913e+00
3.958112962975405408e-02	1.989426681141762410e-01	1.088550895464430290e+00	1.567663477901157787e+00	1.286209162276728650e-02	6.927561456484748748e-02	2.114534818150583945e-02	1.089536232572537289e+00	1.073967822901606306e+00	4.523782572163485144e-02	3.714661835881698671e-03	1.099002457226768287e-01	4.368400829929053319e-02	1.967669305613749975e+00	2.755473925005261226e-04	1.130844646494666254e-02	2.998595264493292278e-02	1.083217427413805778e+00	6.569193442497647806e-02	1.957095503360289923e+00
3.923989790070260553e-02	2.096538600233809890e-01	1.075851313903486650e+00	1.568661221543924178e+00	1.720904162669577991e-02	5.604461736278185807e-02	8.479782550387543472e-02	1.087938515301104081e+00	1.081393898981616530e+00	4.399693011151993571e-02	5.660260040257989074e-03	1.082938065880566791e-01	4.220370274338980376e-02	1.975738291135705982e+00	1.670305020808128538e-02	1.238883817437700340e-02	1.102359253736790758e-02	1.079231913326434533e+00	4.371745662653038489e-02	1.956231117038486733e+00
1.981999374402810599e+00	1.144535974343171697e-01	1.095159504059661781e-01	1.582444966819408716e+00	1.957697554873102153e+00	2.173154331777923665e-01	1.972200018385757758e+00	1.583146951709213379e+00	2.207628910777127695e-02	2.085411303667026595e-01	1.587462995489128392e+00	1.118576159361991534e-01	3.603175896959211894e-02	1.143580409676693416e-01	8.082330809262572302e-02	1.080980054944649327e+00	1.200880393504524801e-02	1.959358925612724400e+00	6.163672250475234898e-02	1.576644180991135125e+00
3.879567750705179702e-02	2.081219341257536104e-01	1.091664113500844246e+00	1.569620186090023184e+00	2.172078861706839767e-02	6.010038284847800394e-02	6.265888179600437313e-02	1.086596036286108902e+00	1.080928414871634713e+00	4.115665350492330593e-02	9.183399948910778154e-03	1.117353741901875863e-01	4.433307920776267952e-02	1.964915734492358679e+00	1.421624166490751719e-02	1.810222959758521835e-02	1.689839696172842215e-02	1.083258214313828072e+00	3.875512258158320816e-02	1.955941359671393043e+00
2.067656700460271113e-01	9.919640016315449393e-03	2.146219381221871891e-01	1.566038975222014740e+00	4.949523390957023122e-02	1.098057131601322053e-02	6.746620593430313617e-02	1.089348670433875288e+00	1.579087409405721454e+00	2.120286370239853613e-01	9.873944024147677731e-03	1.725057444102146356e-02	1.830728157681318566e-02	2.050931969481518125e-01	3.207193742983904111e-02	1.609757488053488395e+00	9.982346694295004749e-03	1.095115129073932270e+00	2.579123104776254519e-02	5.174612527311430073e-03
1.969816459031032974e+00	2.935867154758831782e-02	9.084914352519085634e-02	1.567218308615193179e+00	5.211489874887746676e-02	4.602679786107066739e-02	9.627742362350035291e-03	2.275654232064675681e-02	3.806891581104367844e-02	1.990179431558423806e+00	1.082045757485992771e-01	2.235669829520726404e-01	1.384943905421804136e-02	1.270152424027402339e-02	1.263896697777667222e-01	1.959720597841152490e+00	1.140265309046066718e-02	1.947090335193256694e+00	5.638540161306788978e-02	2.448463262390697393e-03
1.978198483388891926e+00	1.102986812364610270e-01	9.928300924436497810e-02	1.580705964420884957e+00	2.095969190632696488e+00	2.199646270779356261e-01	1.968235530971883085e+00	1.566371027882679012e+00	1.898734196910179320e-02	2.124392154783616704e-01	1.590012540507083294e+00	1.170329973195201878e-01	4.132445534156382883e-02	1.093157864273061192e-01	1.227776211058398959e-01	1.080939169970627001e+00	1.118515850191754459e-02	1.957925550479181487e+00	5.731159999196626387e-02	1.575261564642914447e+00
4.730108854160283011e-02	3.223323525692313452e-02	1.643592941234713056e-02	2.125339481257688956e-01	1.981088277434148726e+00	2.196618940486519955e-01	1.976319849293890707e+00	1.568245958104197646e+00	1.178061915572083396e-01	1.563996475241069106e+00	1.587496327538220564e+00	1.159486634468879507e-01	5.552201885010599886e-02	1.208858895909737108e-01	2.756195004078752786e-02	2.105416118011084192e-01	4.254797558993188289e-02	1.573343915342685140e+00	6.066794997148321211e-02	0.000000000000000000e+00
